chunk_id,combination_id,permutation_index,components,values,assembled_text
CHUNK6,chunk6_perm_246,246,T1|T11|T12,sloth named Sammy|Japanese flying squid|hamsters in tiny tuxedos,sloth named Sammy Japanese flying squid hamsters in tiny tuxedos
CHUNK6,chunk6_perm_247,247,T1|T11|T12,sloth named Sammy|Japanese flying squid|polished bowling balls,sloth named Sammy Japanese flying squid polished bowling balls
CHUNK6,chunk6_perm_248,248,T1|T11|T12,sloth named Sammy|Japanese flying squid|rare medical books,sloth named Sammy Japanese flying squid rare medical books
CHUNK6,chunk6_perm_249,249,T1|T11|T12,sloth named Sammy|Japanese flying squid|office staplers,sloth named Sammy Japanese flying squid office staplers
CHUNK6,chunk6_perm_250,250,T1|T11|T12,sloth named Sammy|carniverous plants|open pitchers of milk,sloth named Sammy carniverous plants open pitchers of milk
CHUNK6,chunk6_perm_251,251,T1|T11|T12,sloth named Sammy|carniverous plants|vinyl records,sloth named Sammy carniverous plants vinyl records
CHUNK6,chunk6_perm_252,252,T1|T11|T12,sloth named Sammy|carniverous plants|venomous snakes,sloth named Sammy carniverous plants venomous snakes
CHUNK6,chunk6_perm_253,253,T1|T11|T12,sloth named Sammy|carniverous plants|rusty chainsaws,sloth named Sammy carniverous plants rusty chainsaws
CHUNK6,chunk6_perm_254,254,T1|T11|T12,sloth named Sammy|carniverous plants|flaming teddy bears,sloth named Sammy carniverous plants flaming teddy bears
CHUNK6,chunk6_perm_255,255,T1|T11|T12,sloth named Sammy|carniverous plants|ripe pineapples,sloth named Sammy carniverous plants ripe pineapples
CHUNK6,chunk6_perm_256,256,T1|T11|T12,sloth named Sammy|carniverous plants|hamsters in tiny tuxedos,sloth named Sammy carniverous plants hamsters in tiny tuxedos
CHUNK6,chunk6_perm_257,257,T1|T11|T12,sloth named Sammy|carniverous plants|polished bowling balls,sloth named Sammy carniverous plants polished bowling balls
CHUNK6,chunk6_perm_258,258,T1|T11|T12,sloth named Sammy|carniverous plants|rare medical books,sloth named Sammy carniverous plants rare medical books
CHUNK6,chunk6_perm_259,259,T1|T11|T12,sloth named Sammy|carniverous plants|office staplers,sloth named Sammy carniverous plants office staplers
CHUNK6,chunk6_perm_260,260,T1|T11|T12,sloth named Sammy|pickled brains|open pitchers of milk,sloth named Sammy pickled brains open pitchers of milk
CHUNK6,chunk6_perm_261,261,T1|T11|T12,sloth named Sammy|pickled brains|vinyl records,sloth named Sammy pickled brains vinyl records
CHUNK6,chunk6_perm_262,262,T1|T11|T12,sloth named Sammy|pickled brains|venomous snakes,sloth named Sammy pickled brains venomous snakes
CHUNK6,chunk6_perm_263,263,T1|T11|T12,sloth named Sammy|pickled brains|rusty chainsaws,sloth named Sammy pickled brains rusty chainsaws
CHUNK6,chunk6_perm_264,264,T1|T11|T12,sloth named Sammy|pickled brains|flaming teddy bears,sloth named Sammy pickled brains flaming teddy bears
CHUNK6,chunk6_perm_265,265,T1|T11|T12,sloth named Sammy|pickled brains|ripe pineapples,sloth named Sammy pickled brains ripe pineapples
CHUNK6,chunk6_perm_266,266,T1|T11|T12,sloth named Sammy|pickled brains|hamsters in tiny tuxedos,sloth named Sammy pickled brains hamsters in tiny tuxedos
CHUNK6,chunk6_perm_267,267,T1|T11|T12,sloth named Sammy|pickled brains|polished bowling balls,sloth named Sammy pickled brains polished bowling balls
CHUNK6,chunk6_perm_268,268,T1|T11|T12,sloth named Sammy|pickled brains|rare medical books,sloth named Sammy pickled brains rare medical books
CHUNK6,chunk6_perm_269,269,T1|T11|T12,sloth named Sammy|pickled brains|office staplers,sloth named Sammy pickled brains office staplers
CHUNK6,chunk6_perm_270,270,T1|T11|T12,sloth named Sammy|slippery fish|open pitchers of milk,sloth named Sammy slippery fish open pitchers of milk
CHUNK6,chunk6_perm_271,271,T1|T11|T12,sloth named Sammy|slippery fish|vinyl records,sloth named Sammy slippery fish vinyl records
CHUNK6,chunk6_perm_272,272,T1|T11|T12,sloth named Sammy|slippery fish|venomous snakes,sloth named Sammy slippery fish venomous snakes
CHUNK6,chunk6_perm_273,273,T1|T11|T12,sloth named Sammy|slippery fish|rusty chainsaws,sloth named Sammy slippery fish rusty chainsaws
CHUNK6,chunk6_perm_274,274,T1|T11|T12,sloth named Sammy|slippery fish|flaming teddy bears,sloth named Sammy slippery fish flaming teddy bears
CHUNK6,chunk6_perm_275,275,T1|T11|T12,sloth named Sammy|slippery fish|ripe pineapples,sloth named Sammy slippery fish ripe pineapples
CHUNK6,chunk6_perm_276,276,T1|T11|T12,sloth named Sammy|slippery fish|hamsters in tiny tuxedos,sloth named Sammy slippery fish hamsters in tiny tuxedos
CHUNK6,chunk6_perm_277,277,T1|T11|T12,sloth named Sammy|slippery fish|polished bowling balls,sloth named Sammy slippery fish polished bowling balls
CHUNK6,chunk6_perm_278,278,T1|T11|T12,sloth named Sammy|slippery fish|rare medical books,sloth named Sammy slippery fish rare medical books
CHUNK6,chunk6_perm_279,279,T1|T11|T12,sloth named Sammy|slippery fish|office staplers,sloth named Sammy slippery fish office staplers
CHUNK6,chunk6_perm_280,280,T1|T11|T12,sloth named Sammy|buttered corn on the cob|open pitchers of milk,sloth named Sammy buttered corn on the cob open pitchers of milk
CHUNK6,chunk6_perm_281,281,T1|T11|T12,sloth named Sammy|buttered corn on the cob|vinyl records,sloth named Sammy buttered corn on the cob vinyl records
CHUNK6,chunk6_perm_282,282,T1|T11|T12,sloth named Sammy|buttered corn on the cob|venomous snakes,sloth named Sammy buttered corn on the cob venomous snakes
CHUNK6,chunk6_perm_283,283,T1|T11|T12,sloth named Sammy|buttered corn on the cob|rusty chainsaws,sloth named Sammy buttered corn on the cob rusty chainsaws
CHUNK6,chunk6_perm_284,284,T1|T11|T12,sloth named Sammy|buttered corn on the cob|flaming teddy bears,sloth named Sammy buttered corn on the cob flaming teddy bears
CHUNK6,chunk6_perm_285,285,T1|T11|T12,sloth named Sammy|buttered corn on the cob|ripe pineapples,sloth named Sammy buttered corn on the cob ripe pineapples
CHUNK6,chunk6_perm_286,286,T1|T11|T12,sloth named Sammy|buttered corn on the cob|hamsters in tiny tuxedos,sloth named Sammy buttered corn on the cob hamsters in tiny tuxedos
CHUNK6,chunk6_perm_287,287,T1|T11|T12,sloth named Sammy|buttered corn on the cob|polished bowling balls,sloth named Sammy buttered corn on the cob polished bowling balls
CHUNK6,chunk6_perm_288,288,T1|T11|T12,sloth named Sammy|buttered corn on the cob|rare medical books,sloth named Sammy buttered corn on the cob rare medical books
CHUNK6,chunk6_perm_289,289,T1|T11|T12,sloth named Sammy|buttered corn on the cob|office staplers,sloth named Sammy buttered corn on the cob office staplers
CHUNK6,chunk6_perm_290,290,T1|T11|T12,sloth named Sammy|leopards slugs|open pitchers of milk,sloth named Sammy leopards slugs open pitchers of milk
CHUNK6,chunk6_perm_291,291,T1|T11|T12,sloth named Sammy|leopards slugs|vinyl records,sloth named Sammy leopards slugs vinyl records
CHUNK6,chunk6_perm_292,292,T1|T11|T12,sloth named Sammy|leopards slugs|venomous snakes,sloth named Sammy leopards slugs venomous snakes
CHUNK6,chunk6_perm_293,293,T1|T11|T12,sloth named Sammy|leopards slugs|rusty chainsaws,sloth named Sammy leopards slugs rusty chainsaws
CHUNK6,chunk6_perm_294,294,T1|T11|T12,sloth named Sammy|leopards slugs|flaming teddy bears,sloth named Sammy leopards slugs flaming teddy bears
CHUNK6,chunk6_perm_295,295,T1|T11|T12,sloth named Sammy|leopards slugs|ripe pineapples,sloth named Sammy leopards slugs ripe pineapples
CHUNK6,chunk6_perm_296,296,T1|T11|T12,sloth named Sammy|leopards slugs|hamsters in tiny tuxedos,sloth named Sammy leopards slugs hamsters in tiny tuxedos
CHUNK6,chunk6_perm_297,297,T1|T11|T12,sloth named Sammy|leopards slugs|polished bowling balls,sloth named Sammy leopards slugs polished bowling balls
CHUNK6,chunk6_perm_298,298,T1|T11|T12,sloth named Sammy|leopards slugs|rare medical books,sloth named Sammy leopards slugs rare medical books
CHUNK6,chunk6_perm_299,299,T1|T11|T12,sloth named Sammy|leopards slugs|office staplers,sloth named Sammy leopards slugs office staplers
CHUNK6,chunk6_perm_300,300,T1|T11|T12,lion named Lisa|newborn kittens|open pitchers of milk,lion named Lisa newborn kittens open pitchers of milk
CHUNK6,chunk6_perm_301,301,T1|T11|T12,lion named Lisa|newborn kittens|vinyl records,lion named Lisa newborn kittens vinyl records
CHUNK6,chunk6_perm_302,302,T1|T11|T12,lion named Lisa|newborn kittens|venomous snakes,lion named Lisa newborn kittens venomous snakes
CHUNK6,chunk6_perm_303,303,T1|T11|T12,lion named Lisa|newborn kittens|rusty chainsaws,lion named Lisa newborn kittens rusty chainsaws
CHUNK6,chunk6_perm_304,304,T1|T11|T12,lion named Lisa|newborn kittens|flaming teddy bears,lion named Lisa newborn kittens flaming teddy bears
CHUNK6,chunk6_perm_305,305,T1|T11|T12,lion named Lisa|newborn kittens|ripe pineapples,lion named Lisa newborn kittens ripe pineapples
CHUNK6,chunk6_perm_306,306,T1|T11|T12,lion named Lisa|newborn kittens|hamsters in tiny tuxedos,lion named Lisa newborn kittens hamsters in tiny tuxedos
CHUNK6,chunk6_perm_307,307,T1|T11|T12,lion named Lisa|newborn kittens|polished bowling balls,lion named Lisa newborn kittens polished bowling balls
CHUNK6,chunk6_perm_308,308,T1|T11|T12,lion named Lisa|newborn kittens|rare medical books,lion named Lisa newborn kittens rare medical books
CHUNK6,chunk6_perm_309,309,T1|T11|T12,lion named Lisa|newborn kittens|office staplers,lion named Lisa newborn kittens office staplers
CHUNK6,chunk6_perm_310,310,T1|T11|T12,lion named Lisa|plastic chickens|open pitchers of milk,lion named Lisa plastic chickens open pitchers of milk
CHUNK6,chunk6_perm_311,311,T1|T11|T12,lion named Lisa|plastic chickens|vinyl records,lion named Lisa plastic chickens vinyl records
CHUNK6,chunk6_perm_312,312,T1|T11|T12,lion named Lisa|plastic chickens|venomous snakes,lion named Lisa plastic chickens venomous snakes
CHUNK6,chunk6_perm_313,313,T1|T11|T12,lion named Lisa|plastic chickens|rusty chainsaws,lion named Lisa plastic chickens rusty chainsaws
CHUNK6,chunk6_perm_314,314,T1|T11|T12,lion named Lisa|plastic chickens|flaming teddy bears,lion named Lisa plastic chickens flaming teddy bears
CHUNK6,chunk6_perm_315,315,T1|T11|T12,lion named Lisa|plastic chickens|ripe pineapples,lion named Lisa plastic chickens ripe pineapples
CHUNK6,chunk6_perm_316,316,T1|T11|T12,lion named Lisa|plastic chickens|hamsters in tiny tuxedos,lion named Lisa plastic chickens hamsters in tiny tuxedos
CHUNK6,chunk6_perm_317,317,T1|T11|T12,lion named Lisa|plastic chickens|polished bowling balls,lion named Lisa plastic chickens polished bowling balls
CHUNK6,chunk6_perm_318,318,T1|T11|T12,lion named Lisa|plastic chickens|rare medical books,lion named Lisa plastic chickens rare medical books
CHUNK6,chunk6_perm_319,319,T1|T11|T12,lion named Lisa|plastic chickens|office staplers,lion named Lisa plastic chickens office staplers
CHUNK6,chunk6_perm_320,320,T1|T11|T12,lion named Lisa|live lobsters|open pitchers of milk,lion named Lisa live lobsters open pitchers of milk
CHUNK6,chunk6_perm_321,321,T1|T11|T12,lion named Lisa|live lobsters|vinyl records,lion named Lisa live lobsters vinyl records
CHUNK6,chunk6_perm_322,322,T1|T11|T12,lion named Lisa|live lobsters|venomous snakes,lion named Lisa live lobsters venomous snakes
CHUNK6,chunk6_perm_323,323,T1|T11|T12,lion named Lisa|live lobsters|rusty chainsaws,lion named Lisa live lobsters rusty chainsaws
CHUNK6,chunk6_perm_324,324,T1|T11|T12,lion named Lisa|live lobsters|flaming teddy bears,lion named Lisa live lobsters flaming teddy bears
CHUNK6,chunk6_perm_325,325,T1|T11|T12,lion named Lisa|live lobsters|ripe pineapples,lion named Lisa live lobsters ripe pineapples
CHUNK6,chunk6_perm_326,326,T1|T11|T12,lion named Lisa|live lobsters|hamsters in tiny tuxedos,lion named Lisa live lobsters hamsters in tiny tuxedos
CHUNK6,chunk6_perm_327,327,T1|T11|T12,lion named Lisa|live lobsters|polished bowling balls,lion named Lisa live lobsters polished bowling balls
CHUNK6,chunk6_perm_328,328,T1|T11|T12,lion named Lisa|live lobsters|rare medical books,lion named Lisa live lobsters rare medical books
CHUNK6,chunk6_perm_329,329,T1|T11|T12,lion named Lisa|live lobsters|office staplers,lion named Lisa live lobsters office staplers
CHUNK6,chunk6_perm_330,330,T1|T11|T12,lion named Lisa|king cobras|open pitchers of milk,lion named Lisa king cobras open pitchers of milk
CHUNK6,chunk6_perm_331,331,T1|T11|T12,lion named Lisa|king cobras|vinyl records,lion named Lisa king cobras vinyl records
CHUNK6,chunk6_perm_332,332,T1|T11|T12,lion named Lisa|king cobras|venomous snakes,lion named Lisa king cobras venomous snakes
CHUNK6,chunk6_perm_333,333,T1|T11|T12,lion named Lisa|king cobras|rusty chainsaws,lion named Lisa king cobras rusty chainsaws
CHUNK6,chunk6_perm_334,334,T1|T11|T12,lion named Lisa|king cobras|flaming teddy bears,lion named Lisa king cobras flaming teddy bears
CHUNK6,chunk6_perm_335,335,T1|T11|T12,lion named Lisa|king cobras|ripe pineapples,lion named Lisa king cobras ripe pineapples
CHUNK6,chunk6_perm_336,336,T1|T11|T12,lion named Lisa|king cobras|hamsters in tiny tuxedos,lion named Lisa king cobras hamsters in tiny tuxedos
CHUNK6,chunk6_perm_337,337,T1|T11|T12,lion named Lisa|king cobras|polished bowling balls,lion named Lisa king cobras polished bowling balls
CHUNK6,chunk6_perm_338,338,T1|T11|T12,lion named Lisa|king cobras|rare medical books,lion named Lisa king cobras rare medical books
CHUNK6,chunk6_perm_339,339,T1|T11|T12,lion named Lisa|king cobras|office staplers,lion named Lisa king cobras office staplers
CHUNK6,chunk6_perm_340,340,T1|T11|T12,lion named Lisa|Japanese flying squid|open pitchers of milk,lion named Lisa Japanese flying squid open pitchers of milk
CHUNK6,chunk6_perm_341,341,T1|T11|T12,lion named Lisa|Japanese flying squid|vinyl records,lion named Lisa Japanese flying squid vinyl records
CHUNK6,chunk6_perm_342,342,T1|T11|T12,lion named Lisa|Japanese flying squid|venomous snakes,lion named Lisa Japanese flying squid venomous snakes
CHUNK6,chunk6_perm_343,343,T1|T11|T12,lion named Lisa|Japanese flying squid|rusty chainsaws,lion named Lisa Japanese flying squid rusty chainsaws
CHUNK6,chunk6_perm_344,344,T1|T11|T12,lion named Lisa|Japanese flying squid|flaming teddy bears,lion named Lisa Japanese flying squid flaming teddy bears
CHUNK6,chunk6_perm_345,345,T1|T11|T12,lion named Lisa|Japanese flying squid|ripe pineapples,lion named Lisa Japanese flying squid ripe pineapples
CHUNK6,chunk6_perm_346,346,T1|T11|T12,lion named Lisa|Japanese flying squid|hamsters in tiny tuxedos,lion named Lisa Japanese flying squid hamsters in tiny tuxedos
CHUNK6,chunk6_perm_347,347,T1|T11|T12,lion named Lisa|Japanese flying squid|polished bowling balls,lion named Lisa Japanese flying squid polished bowling balls
CHUNK6,chunk6_perm_348,348,T1|T11|T12,lion named Lisa|Japanese flying squid|rare medical books,lion named Lisa Japanese flying squid rare medical books
CHUNK6,chunk6_perm_349,349,T1|T11|T12,lion named Lisa|Japanese flying squid|office staplers,lion named Lisa Japanese flying squid office staplers
CHUNK6,chunk6_perm_350,350,T1|T11|T12,lion named Lisa|carniverous plants|open pitchers of milk,lion named Lisa carniverous plants open pitchers of milk
CHUNK6,chunk6_perm_351,351,T1|T11|T12,lion named Lisa|carniverous plants|vinyl records,lion named Lisa carniverous plants vinyl records
CHUNK6,chunk6_perm_352,352,T1|T11|T12,lion named Lisa|carniverous plants|venomous snakes,lion named Lisa carniverous plants venomous snakes
CHUNK6,chunk6_perm_353,353,T1|T11|T12,lion named Lisa|carniverous plants|rusty chainsaws,lion named Lisa carniverous plants rusty chainsaws
CHUNK6,chunk6_perm_354,354,T1|T11|T12,lion named Lisa|carniverous plants|flaming teddy bears,lion named Lisa carniverous plants flaming teddy bears
CHUNK6,chunk6_perm_355,355,T1|T11|T12,lion named Lisa|carniverous plants|ripe pineapples,lion named Lisa carniverous plants ripe pineapples
CHUNK6,chunk6_perm_356,356,T1|T11|T12,lion named Lisa|carniverous plants|hamsters in tiny tuxedos,lion named Lisa carniverous plants hamsters in tiny tuxedos
CHUNK6,chunk6_perm_357,357,T1|T11|T12,lion named Lisa|carniverous plants|polished bowling balls,lion named Lisa carniverous plants polished bowling balls
CHUNK6,chunk6_perm_358,358,T1|T11|T12,lion named Lisa|carniverous plants|rare medical books,lion named Lisa carniverous plants rare medical books
CHUNK6,chunk6_perm_359,359,T1|T11|T12,lion named Lisa|carniverous plants|office staplers,lion named Lisa carniverous plants office staplers
CHUNK6,chunk6_perm_360,360,T1|T11|T12,lion named Lisa|pickled brains|open pitchers of milk,lion named Lisa pickled brains open pitchers of milk
CHUNK6,chunk6_perm_361,361,T1|T11|T12,lion named Lisa|pickled brains|vinyl records,lion named Lisa pickled brains vinyl records
CHUNK6,chunk6_perm_362,362,T1|T11|T12,lion named Lisa|pickled brains|venomous snakes,lion named Lisa pickled brains venomous snakes
CHUNK6,chunk6_perm_363,363,T1|T11|T12,lion named Lisa|pickled brains|rusty chainsaws,lion named Lisa pickled brains rusty chainsaws
CHUNK6,chunk6_perm_364,364,T1|T11|T12,lion named Lisa|pickled brains|flaming teddy bears,lion named Lisa pickled brains flaming teddy bears
CHUNK6,chunk6_perm_365,365,T1|T11|T12,lion named Lisa|pickled brains|ripe pineapples,lion named Lisa pickled brains ripe pineapples
CHUNK6,chunk6_perm_366,366,T1|T11|T12,lion named Lisa|pickled brains|hamsters in tiny tuxedos,lion named Lisa pickled brains hamsters in tiny tuxedos
CHUNK6,chunk6_perm_367,367,T1|T11|T12,lion named Lisa|pickled brains|polished bowling balls,lion named Lisa pickled brains polished bowling balls
